bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
insertsort;99535b8a6b8e142f50f98987b528ee4150ea842f;2027;2934;939;948;1890;4966;4826;5063;61;295;5092;5045;157;412;5040;5135;1102;336;1438;18236;2480;308;1025;6.625;15.5;210345;4844;82.0909090909;5.6363636363600005;12.2727272727
insertsort;99742ac0798a440a9f1a920b2d562b39a50541c1;366;467;639;623;548;703;545;806;83;316;851;827;311;473;714;915;169;219;388;13116;2480;312;1025;13.925000000000002;21.35;176435;565;72.6727272727;10.8;16.5272727273
insertsort;99752aada47a033e62c037a80e53fa0a867eb549;369;457;611;587;486;465;532;769;61;295;798;762;427;827;528;841;146;203;349;18940;2480;308;1025;21.1875;15.1875;199568;550;71.4090909091;16.5;12.0909090909
insertsort;99bf716102a31172f687d81a7e7321a982ce4277;539;439;868;794;866;916;757;1032;61;298;1061;1025;336;1090;981;1104;170;217;387;12156;2480;312;1025;15.874999999999998;22.562499999999996;174973;754;70.2;12.1727272727;17.6272727273
insertsort;99f521deb08e3dbb87a6e9b11c5de8dbf7ef4282;398;265;580;666;276;738;598;835;61;295;864;828;577;893;744;907;188;156;344;17852;2480;308;1025;15.0625;19.6875;198474;616;73.0;11.4545454545;15.5454545455
insertsort;9acf38956b9a81921a61372287f1b3ee96ec09de;376;322;425;605;666;549;493;730;61;295;759;723;450;788;716;802;137;194;331;10280;2480;308;1025;9.25;21.8125;145202;511;76.04545454550001;7.22727272727;16.7272727273
insertsort;9b22448c46dcac3c49d489dba0aa2fa1f7f23d9f;263;269;485;567;636;598;458;695;61;295;724;626;467;465;671;767;129;198;327;18236;2480;308;1025;11.3125;20.8125;199190;476;75.5909090909;8.54545454545;15.8636363636
insertsort;9b439e2a97dd84a47908cfa4f434a74bada9b7c4;218;270;486;520;622;594;454;691;61;295;720;684;460;749;662;763;128;196;324;10984;2480;308;1025;10.799999999999997;21.549999999999997;145906;472;74.9363636364;8.44545454545;16.6181818182
insertsort;9b82e02928a1a89282b8db20c7dd5076e49e681f;356;358;403;531;648;607;467;704;61;295;733;672;463;425;667;776;138;195;333;10792;2480;308;1025;10.099999999999998;21.6125;146216;485;75.1818181818;8.090909090910001;16.7272727273
insertsort;9bc36fc696855b2e918e1dbb624de8199f5ce18b;505;586;679;775;947;917;662;1048;61;298;1077;1041;689;1106;989;1120;162;208;370;18748;2480;312;1025;20.775000000000002;22.15;226275;770;66.9454545455;15.8090909091;17.2454545455
