bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
heapsort;d391c871bf2bff7b39897c76337233e1dc81cfba;3395;7389;7499;6414;7392;3151;7874;8443;61;452;8535;8512;4845;8577;1802;8591;1488;584;2072;11880;3192;664;1025;19.8125;27.875;149351;8143;61.0454545455;17.636363636400002;21.3181818182
heapsort;d3a2b971e65f669c6b6a87c98de94dd3545ee70c;3849;7204;7423;7390;8140;7505;8074;8477;61;452;8506;8470;4533;8535;2398;8549;1474;630;2104;10664;3192;664;1025;20.0;25.9375;146654;8101;62.1818181818;17.7727272727;20.0454545455
heapsort;d3ea90595e0ebcdc306ccacc1f2c455c01b4691b;5663;5955;8085;6377;1352;7985;7818;8335;61;452;8351;8328;4520;8393;7938;8407;1499;565;2064;18024;3192;664;1025;20.625;26.9375;155495;7959;60.2727272727;19.0;20.7272727273
heapsort;d3fbdb2ffd1ec177efb265d82013f2a2522f9b2c;6429;4651;8309;7989;9227;9184;9442;9508;1786;2255;8633;9835;5358;9900;4223;9914;1315;584;1899;12520;3192;664;1025;26.275;26.55;149489;9466;57.0636363636;22.3454545455;20.5909090909
heapsort;d3fd2b4e0989e7480d33a1a19928e7827dede2e3;5679;8358;7891;8749;5866;4999;2698;5830;61;452;9523;9487;7753;9552;9203;9566;1925;630;2555;10536;3192;664;1025;20.0625;24.8125;146526;9118;62.4545454545;18.2272727273;19.3181818182
heapsort;d41ff563a5554ddbc1388af73e044e2917d58389;5509;8249;6610;8582;5902;5026;3329;6313;61;452;9592;9556;7922;9621;8673;9635;1926;630;2556;10600;3192;664;1025;18.5625;24.8125;146590;9187;64.54545454550001;16.1818181818;19.2727272727
heapsort;d45bff76a0b6d3d2e415c32e58b6885befcc8e39;7769;7496;8151;8424;6122;8753;4353;3346;61;455;9520;9476;8949;629;7964;9563;1561;644;2205;19004;3192;668;1025;19.6875;32.6875;227647;9056;57.9090909091;17.6818181818;24.4090909091
heapsort;d476f0f8ac8e89a74a05d2a34a1eed78d34f28aa;3653;7102;7345;7511;8038;7403;7972;8375;61;452;8404;8368;4533;8433;2398;8447;1474;630;2104;10664;3192;664;1025;21.8125;25.3125;146654;7999;61.8636363636;18.8181818182;19.3181818182
heapsort;d49df6168adf19b3e059e55a23494668558fd938;3619;3917;7662;7692;8439;7367;7851;8505;61;452;8541;8505;4506;8570;2581;8584;1377;630;2007;10600;3192;664;1025;23.4375;25.75;146590;8136;59.4545454545;20.7272727273;19.8181818182
heapsort;d4efeea1ac8f617331eb1cacfaa456696d2f3ba9;5330;8197;8874;7834;6843;9196;9402;9923;311;622;10130;10094;6217;10159;4852;10173;1430;632;2062;12392;3192;664;1025;23.75;24.9375;148884;9725;60.1818181818;20.7272727273;19.0909090909
heapsort;d54b930a92c9163de928557262b6fb7c681e6450;13570;14847;1147;8075;17158;13005;25763;25719;23452;23239;23896;9090;314;26237;25564;26251;2031;1266;3297;18620;3192;664;1025;21.5625;31.9375;218543;25803;57.0;18.5454545455;24.4545454545
heapsort;d54d1151122e23d2ab404798bcb792266cfb6e1d;4734;8572;7863;9213;1712;9381;9340;9741;61;452;9770;9734;3724;9799;9391;9813;1704;630;2334;18492;3192;664;1025;17.8125;26.1875;200478;9365;63.5909090909;15.9090909091;20.5
heapsort;d5884df38873735da67a4927a5dffa146b570870;6373;2709;7974;7288;9576;8913;9169;9753;2316;2814;9834;9811;3715;9876;3774;9890;1439;584;2023;12584;3192;664;1025;25.3125;26.875;149555;9442;57.1818181818;22.1363636364;20.6818181818
heapsort;d5a02bb158694f680fe8b05abeb0dc80727038c1;5922;4908;8165;7419;8120;9036;8863;9206;9583;3384;8047;9568;3822;9633;4217;9647;1474;599;2073;13180;3192;668;1025;24.237499999999997;32.599999999999994;177567;9140;54.0090909091;20.9636363636;25.0272727273
heapsort;d60357793e9f80553b2b1b26b28e227d595450af;7240;3334;6756;5901;8135;7089;8466;5530;8925;8637;8924;8904;8650;8969;8290;8983;1503;599;2102;12348;3192;668;1025;21.712500000000006;30.2;176735;8476;58.0454545455;18.9181818182;23.0363636364
heapsort;d635a42d3b58a0b05fe8dcfb9451276f2fc148c6;7498;7217;8086;8168;9118;4581;4292;3194;61;455;9251;9207;8673;629;8944;9294;1561;644;2205;19004;3192;668;1025;18.8125;32.75;227647;8787;58.2272727273;17.2272727273;24.5454545455
heapsort;d636c37db9d216ea7dc3a30d687f103233af53ee;4090;7436;6793;7179;2203;8058;7780;8401;61;452;8424;8401;2183;8466;5759;8480;1331;585;1916;18172;3192;664;1025;21.950000000000003;26.875;200158;8032;60.3818181818;18.9727272727;20.6454545455
heapsort;d6893886ac187ec9dfafbf836a31328286ec22a5;3510;4503;7176;6820;7967;7786;7540;8195;61;452;8218;8195;5456;8260;2405;8274;1331;585;1916;18236;3192;664;1025;24.95;26.849999999999998;200222;7826;58.2;21.3181818182;20.4818181818
heapsort;d68f44116b2b38da34895811a05528363ec9d6f1;3730;7235;7404;7341;8069;7440;8007;8408;61;452;8437;8401;4422;8466;3067;8480;1474;630;2104;10664;3192;664;1025;18.8125;26.625;146654;8032;62.136363636400006;17.0;20.8636363636
heapsort;d6a8dff49204bfa94cfbeb2b180b666435ce859e;3364;2045;7076;6837;4502;7324;7746;8281;61;452;8399;8376;4921;8441;8363;8455;1315;564;1879;18236;3192;664;1025;22.75;26.225;199932;8007;59.8727272727;20.0090909091;20.1181818182
heapsort;d6d1695fd966c747042d29e92e0c946152daef7a;3534;4292;7543;7250;8460;7609;8051;8652;61;452;8710;8687;5169;8752;2939;8766;1439;584;2023;11688;3192;664;1025;23.5625;26.237499999999997;148657;8318;59.3909090909;20.3909090909;20.2181818182
heapsort;d6db628a33d3c329cfec0096f6285fc1dbd4ed66;4191;3365;7695;7509;8752;8612;8339;8961;2791;1105;8964;9072;5564;9149;3819;9163;1368;631;1999;19196;3192;664;1025;25.375;27.25;200892;8715;57.4090909091;21.818181818200003;20.7727272727
